Experiment 40: Karvonen Training Recipe Replication
======================================================================
Model: Qwen/Qwen3-8B
Layer: 18
d_sae=65536, k=80, lr=5e-05, 500,000,000 tokens (244,140 steps)
Batch size: 2048, Decay start: 195312
Aux loss: auxk_alpha=0.03125, dead_threshold=10,000,000
Variants: ['standard', 'adaptive_l2', 'perfeature_l2']
Estimated time: ~60 hours on A100

Key differences from exp36:
  + aux k-loss (auxk_alpha=1/32)
  + LR 5e-5 (was 3e-4)
  + constant+linear LR schedule (was cosine)
  + decoder unit-norm constraint every step
  + encoder init = decoder.T (was decoder * 0.1)
  + b_dec init = geometric median (was zeros)
  + gradient clipping max_norm=1.0
  + Adam (was AdamW)
  + d_sae=65536 (was 16384)
  + batch_size=2048 (was 4096)

Loading model...

Loading checkpoint shards:   0%|          | 0/5 [00:00<?, ?it/s]
Loading checkpoint shards:  20%|██        | 1/5 [00:00<00:00,  4.80it/s]
Loading checkpoint shards:  40%|████      | 2/5 [00:00<00:00,  4.71it/s]
Loading checkpoint shards:  60%|██████    | 3/5 [00:00<00:00,  4.71it/s]
Loading checkpoint shards:  80%|████████  | 4/5 [00:00<00:00,  5.16it/s]
Loading checkpoint shards: 100%|██████████| 5/5 [00:00<00:00,  5.80it/s]
Model loaded in 3.6s
  Collecting eval activations for L18 (2,000,000 tokens)...
    L18: 2,000,000 tokens in 238.7s (norm: mean=97.7, std=9.9)
  Collecting eval texts for ablation...
    Collected 500 eval texts

======================================================================
  RUN: standard_L18
======================================================================
    SAE params: 536,940,544

  Training standard/L18 | d_sae=65536, k=80, lr=5e-05, 500,000,000 tokens, 244140 steps
  Recipe: auxk_alpha=0.03125, decay_start=195312, grad_clip=1.0, decoder_norm=unit
    [standard/L18] b_dec initialized to geometric median (norm=62.4)
    [standard/L18] step 162500/244140 | loss=1257.5 | recon=1257.5 | auxk=1.001 | L0=80 | FVE=0.7793 | dead=0.000 (2) | 332.8M tok | ETA 9.6h
    [standard/L18] step 163000/244140 | loss=1345.6 | recon=1345.6 | auxk=1.001 | L0=80 | FVE=0.7653 | dead=0.000 (2) | 333.8M tok | ETA 9.5h
    [standard/L18] step 163500/244140 | loss=1307.4 | recon=1307.3 | auxk=1.001 | L0=80 | FVE=0.7699 | dead=0.000 (2) | 334.8M tok | ETA 9.5h
    [standard/L18] step 164000/244140 | loss=1295.8 | recon=1295.8 | auxk=1.001 | L0=80 | FVE=0.7716 | dead=0.000 (3) | 335.9M tok | ETA 9.4h
    [standard/L18] step 164500/244140 | loss=1303.5 | recon=1303.5 | auxk=1.001 | L0=80 | FVE=0.7724 | dead=0.000 (3) | 336.9M tok | ETA 9.3h
    [standard/L18] step 165000/244140 | loss=1302.3 | recon=1302.2 | auxk=1.001 | L0=80 | FVE=0.7729 | dead=0.000 (2) | 337.9M tok | ETA 9.3h
    [standard/L18] step 165500/244140 | loss=1286.7 | recon=1286.7 | auxk=1.001 | L0=80 | FVE=0.7746 | dead=0.000 (2) | 338.9M tok | ETA 9.2h
    [standard/L18] step 166000/244140 | loss=1313.4 | recon=1313.4 | auxk=1.001 | L0=80 | FVE=0.7737 | dead=0.000 (2) | 340.0M tok | ETA 9.2h
    [standard/L18] step 166500/244140 | loss=1271.8 | recon=1271.8 | auxk=1.001 | L0=80 | FVE=0.7732 | dead=0.000 (3) | 341.0M tok | ETA 9.1h
    [standard/L18] step 167000/244140 | loss=1290.5 | recon=1290.4 | auxk=1.001 | L0=80 | FVE=0.7771 | dead=0.000 (3) | 342.0M tok | ETA 9.1h
    [standard/L18] step 167500/244140 | loss=1280.1 | recon=1280.0 | auxk=1.001 | L0=80 | FVE=0.7733 | dead=0.000 (3) | 343.0M tok | ETA 9.0h
    [standard/L18] step 168000/244140 | loss=1262.6 | recon=1262.6 | auxk=1.001 | L0=80 | FVE=0.7774 | dead=0.000 (1) | 344.1M tok | ETA 8.9h
    [standard/L18] step 168500/244140 | loss=1255.6 | recon=1255.5 | auxk=1.001 | L0=80 | FVE=0.7777 | dead=0.000 (1) | 345.1M tok | ETA 8.9h
    [standard/L18] step 169000/244140 | loss=1280.6 | recon=1280.6 | auxk=0.000 | L0=80 | FVE=0.7738 | dead=0.000 (0) | 346.1M tok | ETA 8.8h
    [standard/L18] step 169500/244140 | loss=1281.6 | recon=1281.6 | auxk=1.001 | L0=80 | FVE=0.7759 | dead=0.000 (1) | 347.1M tok | ETA 8.8h
    [standard/L18] step 170000/244140 | loss=1255.9 | recon=1255.8 | auxk=1.001 | L0=80 | FVE=0.7781 | dead=0.000 (1) | 348.2M tok | ETA 8.7h
    [standard/L18] step 170500/244140 | loss=1253.7 | recon=1253.7 | auxk=1.001 | L0=80 | FVE=0.7799 | dead=0.000 (1) | 349.2M tok | ETA 8.6h
    [standard/L18] step 171000/244140 | loss=1290.3 | recon=1290.3 | auxk=1.001 | L0=80 | FVE=0.7774 | dead=0.000 (1) | 350.2M tok | ETA 8.6h
    [standard/L18] step 171500/244140 | loss=1259.8 | recon=1259.7 | auxk=1.001 | L0=80 | FVE=0.7791 | dead=0.000 (1) | 351.2M tok | ETA 8.5h
    [standard/L18] step 172000/244140 | loss=1247.2 | recon=1247.1 | auxk=1.001 | L0=80 | FVE=0.7805 | dead=0.000 (1) | 352.3M tok | ETA 8.5h
    [standard/L18] step 172500/244140 | loss=1252.6 | recon=1252.6 | auxk=1.001 | L0=80 | FVE=0.7795 | dead=0.000 (1) | 353.3M tok | ETA 8.4h
    [standard/L18] step 173000/244140 | loss=1328.5 | recon=1328.4 | auxk=1.001 | L0=80 | FVE=0.7695 | dead=0.000 (2) | 354.3M tok | ETA 8.4h
    [standard/L18] step 173500/244140 | loss=1326.4 | recon=1326.3 | auxk=1.001 | L0=80 | FVE=0.7699 | dead=0.000 (3) | 355.3M tok | ETA 8.3h
    [standard/L18] step 174000/244140 | loss=1289.8 | recon=1289.7 | auxk=1.001 | L0=80 | FVE=0.7731 | dead=0.000 (2) | 356.4M tok | ETA 8.2h
    [standard/L18] step 174500/244140 | loss=1283.2 | recon=1283.2 | auxk=1.001 | L0=80 | FVE=0.7750 | dead=0.000 (2) | 357.4M tok | ETA 8.2h
    [standard/L18] step 175000/244140 | loss=1317.1 | recon=1317.0 | auxk=1.001 | L0=80 | FVE=0.7700 | dead=0.000 (2) | 358.4M tok | ETA 8.1h
    [standard/L18] step 175500/244140 | loss=1305.7 | recon=1305.6 | auxk=1.001 | L0=80 | FVE=0.7725 | dead=0.000 (3) | 359.4M tok | ETA 8.1h
    [standard/L18] step 176000/244140 | loss=1312.4 | recon=1312.4 | auxk=1.001 | L0=80 | FVE=0.7741 | dead=0.000 (3) | 360.4M tok | ETA 8.0h
    [standard/L18] step 176500/244140 | loss=1282.8 | recon=1282.8 | auxk=1.001 | L0=80 | FVE=0.7728 | dead=0.000 (2) | 361.5M tok | ETA 7.9h
    [standard/L18] step 177000/244140 | loss=1273.0 | recon=1273.0 | auxk=1.001 | L0=80 | FVE=0.7748 | dead=0.000 (2) | 362.5M tok | ETA 7.9h
    [standard/L18] step 177500/244140 | loss=1282.9 | recon=1282.9 | auxk=1.001 | L0=80 | FVE=0.7761 | dead=0.000 (2) | 363.5M tok | ETA 7.8h
    [standard/L18] step 178000/244140 | loss=1271.6 | recon=1271.5 | auxk=1.001 | L0=80 | FVE=0.7761 | dead=0.000 (2) | 364.5M tok | ETA 7.8h
    [standard/L18] step 178500/244140 | loss=1285.8 | recon=1285.7 | auxk=1.001 | L0=80 | FVE=0.7749 | dead=0.000 (2) | 365.6M tok | ETA 7.7h
    [standard/L18] step 179000/244140 | loss=1269.8 | recon=1269.7 | auxk=1.001 | L0=80 | FVE=0.7764 | dead=0.000 (2) | 366.6M tok | ETA 7.6h
    [standard/L18] step 179500/244140 | loss=1283.0 | recon=1283.0 | auxk=1.001 | L0=80 | FVE=0.7773 | dead=0.000 (2) | 367.6M tok | ETA 7.6h
    [standard/L18] step 180000/244140 | loss=1246.0 | recon=1246.0 | auxk=1.001 | L0=80 | FVE=0.7763 | dead=0.000 (3) | 368.6M tok | ETA 7.5h
    [standard/L18] step 180500/244140 | loss=1248.9 | recon=1248.9 | auxk=1.001 | L0=80 | FVE=0.7807 | dead=0.000 (3) | 369.7M tok | ETA 7.5h
    [standard/L18] step 181000/244140 | loss=1287.1 | recon=1287.1 | auxk=1.001 | L0=80 | FVE=0.7794 | dead=0.000 (4) | 370.7M tok | ETA 7.4h
    [standard/L18] step 181500/244140 | loss=1262.6 | recon=1262.6 | auxk=1.001 | L0=80 | FVE=0.7794 | dead=0.000 (2) | 371.7M tok | ETA 7.4h
    [standard/L18] step 182000/244140 | loss=1244.8 | recon=1244.7 | auxk=1.001 | L0=80 | FVE=0.7774 | dead=0.000 (3) | 372.7M tok | ETA 7.3h
    [standard/L18] step 182500/244140 | loss=1238.2 | recon=1238.2 | auxk=1.001 | L0=80 | FVE=0.7812 | dead=0.000 (3) | 373.8M tok | ETA 7.2h
    [standard/L18] step 183000/244140 | loss=1258.2 | recon=1258.2 | auxk=1.001 | L0=80 | FVE=0.7806 | dead=0.000 (3) | 374.8M tok | ETA 7.2h
    [standard/L18] step 183500/244140 | loss=1295.3 | recon=1295.3 | auxk=1.001 | L0=80 | FVE=0.7718 | dead=0.000 (3) | 375.8M tok | ETA 7.1h
    [standard/L18] step 184000/244140 | loss=1311.0 | recon=1310.9 | auxk=1.001 | L0=80 | FVE=0.7700 | dead=0.000 (3) | 376.8M tok | ETA 7.1h
    [standard/L18] step 184500/244140 | loss=1307.8 | recon=1307.8 | auxk=1.001 | L0=80 | FVE=0.7710 | dead=0.000 (2) | 377.9M tok | ETA 7.0h
    [standard/L18] step 185000/244140 | loss=1302.8 | recon=1302.7 | auxk=1.001 | L0=80 | FVE=0.7733 | dead=0.000 (2) | 378.9M tok | ETA 6.9h
    [standard/L18] step 185500/244140 | loss=1288.3 | recon=1288.3 | auxk=1.001 | L0=80 | FVE=0.7738 | dead=0.000 (1) | 379.9M tok | ETA 6.9h
    [standard/L18] step 186000/244140 | loss=1304.6 | recon=1304.5 | auxk=1.001 | L0=80 | FVE=0.7716 | dead=0.000 (1) | 380.9M tok | ETA 6.8h
    [standard/L18] step 186500/244140 | loss=1300.7 | recon=1300.7 | auxk=0.000 | L0=80 | FVE=0.7736 | dead=0.000 (0) | 382.0M tok | ETA 6.8h
    [standard/L18] step 187000/244140 | loss=1253.1 | recon=1253.1 | auxk=0.000 | L0=80 | FVE=0.7764 | dead=0.000 (0) | 383.0M tok | ETA 6.7h
    [standard/L18] step 187500/244140 | loss=1261.1 | recon=1261.1 | auxk=1.001 | L0=80 | FVE=0.7760 | dead=0.000 (1) | 384.0M tok | ETA 6.6h
    [standard/L18] step 188000/244140 | loss=1269.0 | recon=1269.0 | auxk=1.001 | L0=80 | FVE=0.7783 | dead=0.000 (1) | 385.0M tok | ETA 6.6h
    [standard/L18] step 188500/244140 | loss=1273.5 | recon=1273.5 | auxk=1.001 | L0=80 | FVE=0.7757 | dead=0.000 (1) | 386.0M tok | ETA 6.5h
    [standard/L18] step 189000/244140 | loss=1272.8 | recon=1272.8 | auxk=1.001 | L0=80 | FVE=0.7743 | dead=0.000 (1) | 387.1M tok | ETA 6.5h
    [standard/L18] step 189500/244140 | loss=1270.3 | recon=1270.3 | auxk=1.001 | L0=80 | FVE=0.7762 | dead=0.000 (1) | 388.1M tok | ETA 6.4h
    [standard/L18] step 190000/244140 | loss=1257.5 | recon=1257.5 | auxk=1.001 | L0=80 | FVE=0.7776 | dead=0.000 (1) | 389.1M tok | ETA 6.4h
    [standard/L18] step 190500/244140 | loss=1266.7 | recon=1266.7 | auxk=1.001 | L0=80 | FVE=0.7781 | dead=0.000 (1) | 390.1M tok | ETA 6.3h
    [standard/L18] step 191000/244140 | loss=1251.9 | recon=1251.9 | auxk=1.001 | L0=80 | FVE=0.7787 | dead=0.000 (1) | 391.2M tok | ETA 6.2h
    [standard/L18] step 191500/244140 | loss=1253.5 | recon=1253.5 | auxk=1.001 | L0=80 | FVE=0.7789 | dead=0.000 (1) | 392.2M tok | ETA 6.2h
    [standard/L18] step 192000/244140 | loss=1270.3 | recon=1270.2 | auxk=1.001 | L0=80 | FVE=0.7771 | dead=0.000 (2) | 393.2M tok | ETA 6.1h
    [standard/L18] step 192500/244140 | loss=1247.6 | recon=1247.5 | auxk=1.001 | L0=80 | FVE=0.7799 | dead=0.000 (2) | 394.2M tok | ETA 6.1h
    [standard/L18] step 193000/244140 | loss=1262.5 | recon=1262.4 | auxk=1.001 | L0=80 | FVE=0.7795 | dead=0.000 (3) | 395.3M tok | ETA 6.0h
    [standard/L18] step 193500/244140 | loss=1330.3 | recon=1330.3 | auxk=1.001 | L0=80 | FVE=0.7658 | dead=0.000 (3) | 396.3M tok | ETA 5.9h
    [standard/L18] step 194000/244140 | loss=1290.2 | recon=1290.2 | auxk=1.001 | L0=80 | FVE=0.7736 | dead=0.000 (4) | 397.3M tok | ETA 5.9h
    [standard/L18] step 194500/244140 | loss=1294.0 | recon=1293.9 | auxk=1.001 | L0=80 | FVE=0.7735 | dead=0.000 (3) | 398.3M tok | ETA 5.8h
    [standard/L18] step 195000/244140 | loss=1317.0 | recon=1316.9 | auxk=1.001 | L0=80 | FVE=0.7725 | dead=0.000 (4) | 399.4M tok | ETA 5.8h
    [standard/L18] Checkpoint saved at 80% (195312 steps)
    [standard/L18] step 195500/244140 | loss=1304.3 | recon=1304.3 | auxk=1.001 | L0=80 | FVE=0.7712 | dead=0.000 (4) | 400.4M tok | ETA 5.7h
    [standard/L18] step 196000/244140 | loss=1280.0 | recon=1280.0 | auxk=1.001 | L0=80 | FVE=0.7716 | dead=0.000 (3) | 401.4M tok | ETA 5.7h
    [standard/L18] step 196500/244140 | loss=1267.5 | recon=1267.5 | auxk=1.001 | L0=80 | FVE=0.7746 | dead=0.000 (3) | 402.4M tok | ETA 5.6h
    [standard/L18] step 197000/244140 | loss=1283.9 | recon=1283.9 | auxk=1.001 | L0=80 | FVE=0.7738 | dead=0.000 (3) | 403.5M tok | ETA 5.5h
    [standard/L18] step 197500/244140 | loss=1285.8 | recon=1285.8 | auxk=1.001 | L0=80 | FVE=0.7747 | dead=0.000 (3) | 404.5M tok | ETA 5.5h
    [standard/L18] step 198000/244140 | loss=1276.0 | recon=1276.0 | auxk=1.001 | L0=80 | FVE=0.7739 | dead=0.000 (3) | 405.5M tok | ETA 5.4h
    [standard/L18] step 198500/244140 | loss=1294.9 | recon=1294.9 | auxk=1.001 | L0=80 | FVE=0.7760 | dead=0.000 (3) | 406.5M tok | ETA 5.4h
    [standard/L18] step 199000/244140 | loss=1263.8 | recon=1263.8 | auxk=1.001 | L0=80 | FVE=0.7774 | dead=0.000 (3) | 407.6M tok | ETA 5.3h
    [standard/L18] step 199500/244140 | loss=1246.5 | recon=1246.4 | auxk=1.001 | L0=80 | FVE=0.7772 | dead=0.000 (3) | 408.6M tok | ETA 5.2h
    [standard/L18] step 200000/244140 | loss=1274.1 | recon=1274.1 | auxk=1.001 | L0=80 | FVE=0.7779 | dead=0.000 (3) | 409.6M tok | ETA 5.2h
    [standard/L18] step 200500/244140 | loss=1270.5 | recon=1270.5 | auxk=1.001 | L0=80 | FVE=0.7765 | dead=0.000 (2) | 410.6M tok | ETA 5.1h
    [standard/L18] step 201000/244140 | loss=1259.3 | recon=1259.3 | auxk=1.001 | L0=80 | FVE=0.7784 | dead=0.000 (1) | 411.6M tok | ETA 5.1h
    [standard/L18] step 201500/244140 | loss=1258.1 | recon=1258.1 | auxk=1.001 | L0=80 | FVE=0.7785 | dead=0.000 (2) | 412.7M tok | ETA 5.0h
    [standard/L18] step 202000/244140 | loss=1246.6 | recon=1246.6 | auxk=1.001 | L0=80 | FVE=0.7816 | dead=0.000 (1) | 413.7M tok | ETA 5.0h
    [standard/L18] step 202500/244140 | loss=1261.2 | recon=1261.1 | auxk=1.001 | L0=80 | FVE=0.7795 | dead=0.000 (1) | 414.7M tok | ETA 4.9h
    [standard/L18] step 203000/244140 | loss=1267.1 | recon=1267.1 | auxk=1.001 | L0=80 | FVE=0.7774 | dead=0.000 (1) | 415.7M tok | ETA 4.8h
    [standard/L18] step 203500/244140 | loss=1297.1 | recon=1297.1 | auxk=1.001 | L0=80 | FVE=0.7727 | dead=0.000 (1) | 416.8M tok | ETA 4.8h
    [standard/L18] step 204000/244140 | loss=1284.6 | recon=1284.5 | auxk=1.001 | L0=80 | FVE=0.7717 | dead=0.000 (1) | 417.8M tok | ETA 4.7h
    [standard/L18] step 204500/244140 | loss=1294.9 | recon=1294.8 | auxk=1.001 | L0=80 | FVE=0.7735 | dead=0.000 (2) | 418.8M tok | ETA 4.7h
    [standard/L18] step 205000/244140 | loss=1303.6 | recon=1303.5 | auxk=1.001 | L0=80 | FVE=0.7733 | dead=0.000 (1) | 419.8M tok | ETA 4.6h
    [standard/L18] step 205500/244140 | loss=1271.7 | recon=1271.6 | auxk=1.000 | L0=80 | FVE=0.7757 | dead=0.000 (2) | 420.9M tok | ETA 4.5h
    [standard/L18] step 206000/244140 | loss=1300.1 | recon=1300.1 | auxk=1.001 | L0=80 | FVE=0.7710 | dead=0.000 (3) | 421.9M tok | ETA 4.5h
    [standard/L18] step 206500/244140 | loss=1274.6 | recon=1274.5 | auxk=1.001 | L0=80 | FVE=0.7769 | dead=0.000 (4) | 422.9M tok | ETA 4.4h
    [standard/L18] step 207000/244140 | loss=1293.1 | recon=1293.1 | auxk=1.001 | L0=80 | FVE=0.7724 | dead=0.000 (4) | 423.9M tok | ETA 4.4h
    [standard/L18] step 207500/244140 | loss=1277.1 | recon=1277.0 | auxk=1.000 | L0=80 | FVE=0.7760 | dead=0.000 (4) | 425.0M tok | ETA 4.3h
    [standard/L18] step 208000/244140 | loss=1274.5 | recon=1274.5 | auxk=1.001 | L0=80 | FVE=0.7767 | dead=0.000 (3) | 426.0M tok | ETA 4.2h
    [standard/L18] step 208500/244140 | loss=1261.8 | recon=1261.8 | auxk=1.001 | L0=80 | FVE=0.7785 | dead=0.000 (3) | 427.0M tok | ETA 4.2h
    [standard/L18] step 209000/244140 | loss=1281.1 | recon=1281.0 | auxk=1.001 | L0=80 | FVE=0.7753 | dead=0.000 (3) | 428.0M tok | ETA 4.1h
    [standard/L18] step 209500/244140 | loss=1286.9 | recon=1286.9 | auxk=1.001 | L0=80 | FVE=0.7791 | dead=0.000 (3) | 429.1M tok | ETA 4.1h
    [standard/L18] step 210000/244140 | loss=1252.9 | recon=1252.9 | auxk=1.001 | L0=80 | FVE=0.7794 | dead=0.000 (2) | 430.1M tok | ETA 4.0h
    [standard/L18] step 210500/244140 | loss=1261.3 | recon=1261.3 | auxk=1.001 | L0=80 | FVE=0.7789 | dead=0.000 (2) | 431.1M tok | ETA 4.0h
    [standard/L18] step 211000/244140 | loss=1276.7 | recon=1276.7 | auxk=1.001 | L0=80 | FVE=0.7798 | dead=0.000 (2) | 432.1M tok | ETA 3.9h
    [standard/L18] step 211500/244140 | loss=1281.1 | recon=1281.1 | auxk=1.001 | L0=80 | FVE=0.7760 | dead=0.000 (2) | 433.2M tok | ETA 3.8h
    [standard/L18] step 212000/244140 | loss=1273.7 | recon=1273.7 | auxk=1.001 | L0=80 | FVE=0.7775 | dead=0.000 (2) | 434.2M tok | ETA 3.8h
    [standard/L18] step 212500/244140 | loss=1267.8 | recon=1267.7 | auxk=1.000 | L0=80 | FVE=0.7787 | dead=0.000 (2) | 435.2M tok | ETA 3.7h
    [standard/L18] step 213000/244140 | loss=1244.9 | recon=1244.9 | auxk=1.001 | L0=80 | FVE=0.7823 | dead=0.000 (2) | 436.2M tok | ETA 3.7h
    [standard/L18] step 213500/244140 | loss=1254.7 | recon=1254.7 | auxk=1.001 | L0=80 | FVE=0.7801 | dead=0.000 (1) | 437.2M tok | ETA 3.6h
    [standard/L18] step 214000/244140 | loss=1287.0 | recon=1286.9 | auxk=1.001 | L0=80 | FVE=0.7729 | dead=0.000 (1) | 438.3M tok | ETA 3.5h
    [standard/L18] step 214500/244140 | loss=1294.5 | recon=1294.5 | auxk=1.001 | L0=80 | FVE=0.7735 | dead=0.000 (2) | 439.3M tok | ETA 3.5h
    [standard/L18] step 215000/244140 | loss=1269.6 | recon=1269.6 | auxk=1.001 | L0=80 | FVE=0.7747 | dead=0.000 (3) | 440.3M tok | ETA 3.4h
    [standard/L18] step 215500/244140 | loss=1297.4 | recon=1297.3 | auxk=1.000 | L0=80 | FVE=0.7736 | dead=0.000 (3) | 441.3M tok | ETA 3.4h
    [standard/L18] step 216000/244140 | loss=1273.4 | recon=1273.3 | auxk=1.001 | L0=80 | FVE=0.7743 | dead=0.000 (3) | 442.4M tok | ETA 3.3h
    [standard/L18] step 216500/244140 | loss=1300.9 | recon=1300.9 | auxk=1.001 | L0=80 | FVE=0.7767 | dead=0.000 (3) | 443.4M tok | ETA 3.3h
    [standard/L18] step 217000/244140 | loss=1292.8 | recon=1292.7 | auxk=1.000 | L0=80 | FVE=0.7753 | dead=0.000 (3) | 444.4M tok | ETA 3.2h
    [standard/L18] step 217500/244140 | loss=1273.5 | recon=1273.4 | auxk=1.001 | L0=80 | FVE=0.7772 | dead=0.000 (3) | 445.4M tok | ETA 3.1h
    [standard/L18] step 218000/244140 | loss=1265.9 | recon=1265.9 | auxk=1.001 | L0=80 | FVE=0.7763 | dead=0.000 (4) | 446.5M tok | ETA 3.1h
    [standard/L18] step 218500/244140 | loss=1287.9 | recon=1287.8 | auxk=1.001 | L0=80 | FVE=0.7772 | dead=0.000 (4) | 447.5M tok | ETA 3.0h
    [standard/L18] step 219000/244140 | loss=1285.9 | recon=1285.8 | auxk=1.000 | L0=80 | FVE=0.7761 | dead=0.000 (4) | 448.5M tok | ETA 3.0h
    [standard/L18] step 219500/244140 | loss=1269.2 | recon=1269.2 | auxk=1.001 | L0=80 | FVE=0.7783 | dead=0.000 (3) | 449.5M tok | ETA 2.9h
    [standard/L18] step 220000/244140 | loss=1265.2 | recon=1265.1 | auxk=1.001 | L0=80 | FVE=0.7794 | dead=0.000 (2) | 450.6M tok | ETA 2.8h
    [standard/L18] step 220500/244140 | loss=1273.3 | recon=1273.3 | auxk=1.001 | L0=80 | FVE=0.7747 | dead=0.000 (1) | 451.6M tok | ETA 2.8h
    [standard/L18] step 221000/244140 | loss=1276.8 | recon=1276.8 | auxk=1.001 | L0=80 | FVE=0.7787 | dead=0.000 (1) | 452.6M tok | ETA 2.7h
    [standard/L18] step 221500/244140 | loss=1271.9 | recon=1271.9 | auxk=0.000 | L0=80 | FVE=0.7773 | dead=0.000 (0) | 453.6M tok | ETA 2.7h
    [standard/L18] step 222000/244140 | loss=1264.4 | recon=1264.4 | auxk=0.000 | L0=80 | FVE=0.7794 | dead=0.000 (0) | 454.7M tok | ETA 2.6h
    [standard/L18] step 222500/244140 | loss=1272.4 | recon=1272.4 | auxk=0.000 | L0=80 | FVE=0.7790 | dead=0.000 (0) | 455.7M tok | ETA 2.5h
    [standard/L18] step 223000/244140 | loss=1238.9 | recon=1238.9 | auxk=0.000 | L0=80 | FVE=0.7825 | dead=0.000 (0) | 456.7M tok | ETA 2.5h
    [standard/L18] step 223500/244140 | loss=1260.3 | recon=1260.3 | auxk=0.000 | L0=80 | FVE=0.7782 | dead=0.000 (0) | 457.7M tok | ETA 2.4h
    [standard/L18] step 224000/244140 | loss=1301.3 | recon=1301.3 | auxk=1.001 | L0=80 | FVE=0.7757 | dead=0.000 (1) | 458.8M tok | ETA 2.4h
    [standard/L18] step 224500/244140 | loss=1304.0 | recon=1304.0 | auxk=1.001 | L0=80 | FVE=0.7745 | dead=0.000 (1) | 459.8M tok | ETA 2.3h
    [standard/L18] step 225000/244140 | loss=1271.4 | recon=1271.4 | auxk=1.001 | L0=80 | FVE=0.7770 | dead=0.000 (1) | 460.8M tok | ETA 2.2h
    [standard/L18] step 225500/244140 | loss=1274.0 | recon=1274.0 | auxk=1.001 | L0=80 | FVE=0.7752 | dead=0.000 (1) | 461.8M tok | ETA 2.2h
    [standard/L18] step 226000/244140 | loss=1278.8 | recon=1278.7 | auxk=1.000 | L0=80 | FVE=0.7751 | dead=0.000 (1) | 462.8M tok | ETA 2.1h
    [standard/L18] step 226500/244140 | loss=1274.9 | recon=1274.9 | auxk=1.001 | L0=80 | FVE=0.7759 | dead=0.000 (3) | 463.9M tok | ETA 2.1h
    [standard/L18] step 227000/244140 | loss=1290.4 | recon=1290.3 | auxk=1.001 | L0=80 | FVE=0.7755 | dead=0.000 (3) | 464.9M tok | ETA 2.0h
    [standard/L18] step 227500/244140 | loss=1272.6 | recon=1272.6 | auxk=1.000 | L0=80 | FVE=0.7781 | dead=0.000 (3) | 465.9M tok | ETA 2.0h
    [standard/L18] step 228000/244140 | loss=1293.5 | recon=1293.5 | auxk=1.001 | L0=80 | FVE=0.7744 | dead=0.000 (2) | 466.9M tok | ETA 1.9h
    [standard/L18] step 228500/244140 | loss=1283.0 | recon=1283.0 | auxk=1.000 | L0=80 | FVE=0.7776 | dead=0.000 (2) | 468.0M tok | ETA 1.8h
    [standard/L18] step 229000/244140 | loss=1275.4 | recon=1275.4 | auxk=1.001 | L0=80 | FVE=0.7766 | dead=0.000 (2) | 469.0M tok | ETA 1.8h
    [standard/L18] step 229500/244140 | loss=1266.0 | recon=1265.9 | auxk=1.001 | L0=80 | FVE=0.7791 | dead=0.000 (2) | 470.0M tok | ETA 1.7h
    [standard/L18] step 230000/244140 | loss=1262.9 | recon=1262.9 | auxk=1.001 | L0=80 | FVE=0.7771 | dead=0.000 (2) | 471.0M tok | ETA 1.7h
    [standard/L18] step 230500/244140 | loss=1270.4 | recon=1270.4 | auxk=1.000 | L0=80 | FVE=0.7788 | dead=0.000 (3) | 472.1M tok | ETA 1.6h
    [standard/L18] step 231000/244140 | loss=1270.9 | recon=1270.9 | auxk=1.000 | L0=80 | FVE=0.7764 | dead=0.000 (2) | 473.1M tok | ETA 1.5h
    [standard/L18] step 231500/244140 | loss=1263.1 | recon=1263.0 | auxk=1.001 | L0=80 | FVE=0.7788 | dead=0.000 (1) | 474.1M tok | ETA 1.5h
    [standard/L18] step 232000/244140 | loss=1280.0 | recon=1280.0 | auxk=1.000 | L0=80 | FVE=0.7765 | dead=0.000 (1) | 475.1M tok | ETA 1.4h
    [standard/L18] step 232500/244140 | loss=1258.7 | recon=1258.7 | auxk=1.001 | L0=80 | FVE=0.7807 | dead=0.000 (1) | 476.2M tok | ETA 1.4h
    [standard/L18] step 233000/244140 | loss=1276.2 | recon=1276.1 | auxk=1.000 | L0=80 | FVE=0.7778 | dead=0.000 (1) | 477.2M tok | ETA 1.3h
    [standard/L18] step 233500/244140 | loss=1247.0 | recon=1247.0 | auxk=1.000 | L0=80 | FVE=0.7789 | dead=0.000 (1) | 478.2M tok | ETA 1.2h
    [standard/L18] step 234000/244140 | loss=1245.5 | recon=1245.5 | auxk=1.001 | L0=80 | FVE=0.7777 | dead=0.000 (2) | 479.2M tok | ETA 1.2h
    [standard/L18] step 234500/244140 | loss=1277.1 | recon=1277.1 | auxk=1.001 | L0=80 | FVE=0.7766 | dead=0.000 (2) | 480.3M tok | ETA 1.1h
    [standard/L18] step 235000/244140 | loss=1266.2 | recon=1266.2 | auxk=1.001 | L0=80 | FVE=0.7760 | dead=0.000 (2) | 481.3M tok | ETA 1.1h
    [standard/L18] step 235500/244140 | loss=1272.5 | recon=1272.5 | auxk=1.001 | L0=80 | FVE=0.7751 | dead=0.000 (1) | 482.3M tok | ETA 1.0h
    [standard/L18] step 236000/244140 | loss=1275.1 | recon=1275.1 | auxk=1.001 | L0=80 | FVE=0.7769 | dead=0.000 (2) | 483.3M tok | ETA 1.0h
