    [group_G4/L9] step  37000/122070 | loss=572.1 | L0=80 | FVE=0.7461 | dead=0.336 | a=0.0978±0.0297 | 151.6M tok | ETA 6.9h
    [group_G4/L9] step  37500/122070 | loss=570.7 | L0=80 | FVE=0.7473 | dead=0.334 | a=0.1002±0.0298 | 153.6M tok | ETA 6.9h
    [group_G4/L9] step  38000/122070 | loss=576.5 | L0=80 | FVE=0.7457 | dead=0.334 | a=0.1023±0.0300 | 155.6M tok | ETA 6.8h
    [group_G4/L9] step  38500/122070 | loss=578.8 | L0=80 | FVE=0.7467 | dead=0.334 | a=0.1048±0.0302 | 157.7M tok | ETA 6.8h
    [group_G4/L9] step  39000/122070 | loss=571.4 | L0=80 | FVE=0.7464 | dead=0.332 | a=0.1070±0.0304 | 159.7M tok | ETA 6.7h
    [group_G4/L9] step  39500/122070 | loss=570.5 | L0=80 | FVE=0.7495 | dead=0.333 | a=0.1093±0.0304 | 161.8M tok | ETA 6.7h
    [group_G4/L9] step  40000/122070 | loss=572.2 | L0=80 | FVE=0.7484 | dead=0.331 | a=0.1113±0.0306 | 163.8M tok | ETA 6.7h
    [group_G4/L9] step  40500/122070 | loss=572.8 | L0=80 | FVE=0.7493 | dead=0.331 | a=0.1138±0.0307 | 165.9M tok | ETA 6.6h
    [group_G4/L9] step  41000/122070 | loss=578.8 | L0=80 | FVE=0.7438 | dead=0.331 | a=0.1154±0.0307 | 167.9M tok | ETA 6.6h
    [group_G4/L9] step  41500/122070 | loss=575.5 | L0=80 | FVE=0.7470 | dead=0.331 | a=0.1173±0.0308 | 170.0M tok | ETA 6.5h
    [group_G4/L9] step  42000/122070 | loss=565.5 | L0=80 | FVE=0.7485 | dead=0.329 | a=0.1196±0.0309 | 172.0M tok | ETA 6.5h
    [group_G4/L9] step  42500/122070 | loss=572.3 | L0=80 | FVE=0.7481 | dead=0.330 | a=0.1215±0.0309 | 174.1M tok | ETA 6.5h
    [group_G4/L9] step  43000/122070 | loss=575.4 | L0=80 | FVE=0.7461 | dead=0.329 | a=0.1239±0.0310 | 176.1M tok | ETA 6.4h
    [group_G4/L9] step  43500/122070 | loss=561.7 | L0=80 | FVE=0.7494 | dead=0.330 | a=0.1259±0.0311 | 178.2M tok | ETA 6.4h
    [group_G4/L9] step  44000/122070 | loss=560.3 | L0=80 | FVE=0.7522 | dead=0.330 | a=0.1278±0.0311 | 180.2M tok | ETA 6.3h
    [group_G4/L9] step  44500/122070 | loss=564.2 | L0=80 | FVE=0.7493 | dead=0.329 | a=0.1302±0.0311 | 182.3M tok | ETA 6.3h
    [group_G4/L9] step  45000/122070 | loss=572.9 | L0=80 | FVE=0.7490 | dead=0.326 | a=0.1323±0.0313 | 184.3M tok | ETA 6.3h
    [group_G4/L9] step  45500/122070 | loss=562.2 | L0=80 | FVE=0.7500 | dead=0.328 | a=0.1345±0.0313 | 186.4M tok | ETA 6.2h
    [group_G4/L9] step  46000/122070 | loss=572.5 | L0=80 | FVE=0.7460 | dead=0.326 | a=0.1362±0.0312 | 188.4M tok | ETA 6.2h
    [group_G4/L9] step  46500/122070 | loss=569.3 | L0=80 | FVE=0.7471 | dead=0.326 | a=0.1380±0.0314 | 190.5M tok | ETA 6.1h
